timestamp,open,high,low,close,volume
2021-02-25T04:00:00.000Z,50273.95,50628.66,49600,50479.35,3337.31581597
2021-02-25T08:00:00.000Z,50479.34,50571.15,48667.01,50348.09,2850.84482107
2021-02-25T12:00:00.000Z,50348.1,52107.83,50121.1,50854.3,5477.2596882
2021-02-25T16:00:00.000Z,50854.3,51374.94,49250,49465.01,4858.07539818
2021-02-25T20:00:00.000Z,49465,49519.86,46700,47058.48,8056.00321004
2021-02-26T00:00:00.000Z,47063.9,47822.93,46000,47358.18,8611.47068766
2021-02-26T04:00:00.000Z,47358.18,47792.17,44150,44978.96,6677.47548402
2021-02-26T08:00:00.000Z,44977.65,46896.67,44927.77,46435.92,3060.04945898
2021-02-26T12:00:00.000Z,46444.44,47890.1,45836.9,47628.03,7330.85121596
2021-02-26T16:00:00.000Z,47618.56,48464.64,46596.04,46917.82,4982.38551864
2021-02-26T20:00:00.000Z,46919.99,47092.28,45088,46326.2,5386.38582744
2021-02-27T00:00:00.000Z,46319.79,47999.99,46176.19,47424.02,3346.10717377
2021-02-27T04:00:00.000Z,47424.02,48356.86,46829.09,47167.34,2144.08324571
2021-02-27T08:00:00.000Z,47157.93,47628.19,46224,47295.07,1447.13437506
2021-02-27T12:00:00.000Z,47305.76,47821.55,46363.63,46561.75,2288.37603038
2021-02-27T16:00:00.000Z,46561.75,47490,46313.55,47450,2079.44019577
2021-02-27T20:00:00.000Z,47449.62,47592.99,45055,46180.75,4985.13969659
2021-02-28T00:00:00.000Z,46169.92,46656,44501,44677.11,3651.61451459
2021-02-28T04:00:00.000Z,44677.9,45581.76,43810.19,44424.9,4523.21708102
2021-02-28T08:00:00.000Z,44420.56,45536.03,44414.67,45289.36,1700.26949247
2021-02-28T12:00:00.000Z,45289.36,45500,43178.9,43407.67,4315.67345818
2021-02-28T16:00:00.000Z,43408.64,44596,43016,44511,4601.75605563
2021-02-28T20:00:00.000Z,44508.55,45998,44178.88,45231.75,3953.0753999
2021-03-01T00:00:00.000Z,45231.74,46894.83,45042.13,46389.9,4372.97902514
2021-03-01T04:00:00.000Z,46390.17,46742.56,45680,46319.99,1726.34164101
2021-03-01T08:00:00.000Z,46326.46,47964.53,46319.99,47826.89,3315.40612583
2021-03-01T12:00:00.000Z,47826.52,49451,47526.68,49317.61,6646.59713414
2021-03-01T16:00:00.000Z,49317.61,49589,48025.27,48277.35,5493.61444627
2021-03-01T20:00:00.000Z,48277.34,49829,48012.9,49639.4,3513.31206477
2021-03-02T00:00:00.000Z,49635.3,50250,48756.61,49004.87,4009.40461496
2021-03-02T04:00:00.000Z,49009.56,49421.65,48373.74,48384.71,2367.04557358
2021-03-02T08:00:00.000Z,48379.71,49298.86,48342.43,48895.54,1233.92911865
2021-03-02T12:00:00.000Z,48899.25,49750,48426.34,48714.75,2566.77231891
2021-03-02T16:00:00.000Z,48714.75,48749,47160.59,47476.03,4445.08873974
2021-03-02T20:00:00.000Z,47476.04,48541.7,47075.11,48511.6,2441.3226542
2021-03-03T00:00:00.000Z,48502.18,48977,48161.75,48736.04,1724.75927141
2021-03-03T04:00:00.000Z,48736.04,49996.99,48694.99,49800.72,3063.24237533
2021-03-03T08:00:00.000Z,49800.72,51820.64,49800.72,51689.18,4551.46278221
2021-03-03T12:00:00.000Z,51689.18,52666,50510.03,50808.02,5874.97113079
2021-03-03T16:00:00.000Z,50808.02,51650,50300,50887.19,3674.09250438
2021-03-03T20:00:00.000Z,50887.2,51350,50360,50360,2412.94917521
2021-03-04T00:00:00.000Z,50370.33,51798.33,49444,49600,4212.74691758
2021-03-04T04:00:00.000Z,49600,49918.04,48999.95,49732.04,2623.87611761
2021-03-04T08:00:00.000Z,49720.41,50744.41,48562.15,49355.07,3116.13102802
2021-03-04T12:00:00.000Z,49355.07,50600,48757.77,49415.27,4076.02162413
2021-03-04T16:00:00.000Z,49417.61,50050,47543.21,47961.18,6476.96820595
2021-03-04T20:00:00.000Z,47981.97,48689.77,47502,48368.52,2881.23568248
2021-03-05T00:00:00.000Z,48370.97,48380.36,46219.32,47314.09,6492.13287002
2021-03-05T04:00:00.000Z,47312.98,47550,46621,47407.61,2701.38531031
2021-03-05T08:00:00.000Z,47400.61,47531.04,46416.22,47499.37,2107.51957311
2021-03-05T12:00:00.000Z,47494.02,48823.78,46966,47872.78,5096.57826008
2021-03-05T16:00:00.000Z,47870.03,49431.8,46874.97,49315.02,5961.47549505
2021-03-05T20:00:00.000Z,49315.02,49473.99,48599.71,48769.47,3109.08878719
2021-03-06T00:00:00.000Z,48766.01,49174.91,48201,48625,1931.30266732
2021-03-06T04:00:00.000Z,48625,49150,48084.04,48805.59,1815.45806535
2021-03-06T08:00:00.000Z,48793.37,49070.37,47916.01,48142.41,1322.42327073
2021-03-06T12:00:00.000Z,48136.64,48177.78,47077,47277.49,2458.5141506
2021-03-06T16:00:00.000Z,47293.7,48690.31,47136.48,48374.82,2195.2047904
2021-03-06T20:00:00.000Z,48374.82,49210,48276.42,48909.84,2154.93461469
2021-03-07T00:00:00.000Z,48909.84,49910.95,48909.83,49585.1,2504.29476541
2021-03-07T04:00:00.000Z,49585.1,50190,49132.93,50072.15,1536.61084525
2021-03-07T08:00:00.000Z,50065.66,51200,50060.54,50707.63,2045.82511334
2021-03-07T12:00:00.000Z,50707.63,51250,50168.37,50553.82,2486.73067838
2021-03-07T16:00:00.000Z,50562.87,51342.08,50237,50374.76,2424.42869789
2021-03-07T20:00:00.000Z,50370.23,51459,49712.1,50978.61,2967.26463087
2021-03-08T00:00:00.000Z,50976.22,51846.5,50268.66,50640.91,4006.37180318
2021-03-08T04:00:00.000Z,50635.7,50980.22,49540,49795.26,2715.90946438
2021-03-08T08:00:00.000Z,49795.67,50600.02,49328.62,50508.8,2197.50147392
2021-03-08T12:00:00.000Z,50517.52,51275,50147.05,51104.17,3614.49369393
2021-03-08T16:00:00.000Z,51110.56,51498.4,50570.17,51323.17,2552.17313252
2021-03-08T20:00:00.000Z,51320.93,52425,51253.63,52415.23,3769.83540668
2021-03-09T00:00:00.000Z,52413.17,54173.55,51845.01,53903,5985.54082733
2021-03-09T04:00:00.000Z,53910.49,54489,53444,53556.62,3414.02216264
2021-03-09T08:00:00.000Z,53556.62,54422.08,53265.13,54260.69,2348.84770864
2021-03-09T12:00:00.000Z,54261.24,54819.91,53553.66,54126.09,4238.64097949
2021-03-09T16:00:00.000Z,54126.1,54355.05,53653.46,54131.16,2459.52659096
2021-03-09T20:00:00.000Z,54131.16,54936,53918.58,54916.38,2730.57127077
2021-03-10T00:00:00.000Z,54921.61,55861,53113,53461.49,7443.8797975
2021-03-10T04:00:00.000Z,53459.96,54450,53025,54230.38,2366.60661612
2021-03-10T08:00:00.000Z,54223.98,55415.83,54092.15,54850.33,2400.74552146
2021-03-10T12:00:00.000Z,54857.42,56500,54780,56387.17,5819.51216891
2021-03-10T16:00:00.000Z,56387.17,57402.14,56141.38,56750.06,5671.16764717
2021-03-10T20:00:00.000Z,56755.85,57200,55510,55890.69,4624.16595825
2021-03-11T00:00:00.000Z,55888.7,56500,55088.47,55974.29,3371.05902176
2021-03-11T04:00:00.000Z,55974.3,56192.06,55000,55013.31,2521.36606738
2021-03-11T08:00:00.000Z,55017.95,56279.22,54283,56260.76,3301.74628108
2021-03-11T12:00:00.000Z,56257.74,57188,55763.46,56379.73,5338.224689
2021-03-11T16:00:00.000Z,56373.65,57700,56328.82,56850.32,5572.43843603
2021-03-11T20:00:00.000Z,56851.68,58113,56599.85,57815.47,4264.37737106
2021-03-12T00:00:00.000Z,57820.15,58065.92,56666.67,57104.54,4089.68048868
2021-03-12T04:00:00.000Z,57105.64,57391.98,56357.58,56665.76,2315.06921904
2021-03-12T08:00:00.000Z,56672.79,57094,55835,56481.61,3129.23888487
2021-03-12T12:00:00.000Z,56478.16,57111,55050,56982.35,5559.72900765
2021-03-12T16:00:00.000Z,56982.35,57738.62,56733.77,56947.94,3994.10256817
2021-03-12T20:00:00.000Z,56947.94,57499,56300,57225.91,2672.71807262
2021-03-13T00:00:00.000Z,57220.84,57290.68,56083.74,56686.41,2066.30974413
2021-03-13T04:00:00.000Z,56682.67,57375.21,56260.01,57330.32,1317.31648972
2021-03-13T08:00:00.000Z,57346.39,60000,57073.29,59804.29,5901.55204188
2021-03-13T12:00:00.000Z,59811.63,60415.34,59211,59653.46,4497.09236164
2021-03-13T16:00:00.000Z,59653.83,60879.15,59460,60800,4241.19263668
2021-03-13T20:00:00.000Z,60800.01,61788.45,60555,61178.5,4277.82261496
2021-03-14T00:00:00.000Z,61181.38,61680,60734.1,61355.28,2468.08157378
2021-03-14T04:00:00.000Z,61355.28,61524.03,60440,60461.45,1777.12012067
2021-03-14T08:00:00.000Z,60461.63,61091.3,59401,60329.61,2230.57740918
2021-03-14T12:00:00.000Z,60336.8,60598.99,59475.01,59684.6,1954.8922017
2021-03-14T16:00:00.000Z,59691.04,60405.69,59291.23,59933.33,2101.16886138
2021-03-14T20:00:00.000Z,59933.33,60746.27,58950,58972.7,3050.12742387
2021-03-15T00:00:00.000Z,58972.71,60486.12,58740,60365.76,3651.24624551
2021-03-15T04:00:00.000Z,60362.52,60601.07,57334,57850.01,4702.19792635
2021-03-15T08:00:00.000Z,57856.76,58393.95,54568,56184.21,8495.99968494
2021-03-15T12:00:00.000Z,56182.54,57325,55023.01,56215.93,7225.3542209
2021-03-15T16:00:00.000Z,56208.16,56684,55500,56624.23,3757.40469868
2021-03-15T20:00:00.000Z,56624.23,56947.97,55591.51,55636.15,3819.18906493
2021-03-16T00:00:00.000Z,55629.08,56074.48,53221,54222.33,8661.21626712
2021-03-16T04:00:00.000Z,54222.33,55479.45,53559.35,55254.34,3081.00997023
2021-03-16T08:00:00.000Z,55255.82,56444,55037.6,55416.32,3242.92294163
2021-03-16T12:00:00.000Z,55424.74,55940.39,54576,55853.75,3714.92617251
2021-03-16T16:00:00.000Z,55853.76,56091.42,54958.26,55765.89,2640.82314205
2021-03-16T20:00:00.000Z,55759.73,56970,55698.26,56927.11,3091.48029368
2021-03-17T00:00:00.000Z,56924.26,57179,55418.14,55531.61,2587.25813717
2021-03-17T04:00:00.000Z,55531.61,56350.88,55210.91,55839.39,1621.3090238
2021-03-17T08:00:00.000Z,55839.39,56058.25,54446.07,54836.4,2765.20070716
2021-03-17T12:00:00.000Z,54839.16,55434.53,54138.01,54968.41,4636.90163111
2021-03-17T16:00:00.000Z,54968.32,58280,54782.74,57900,7374.47688926
2021-03-17T20:00:00.000Z,57900,58996.38,57605.06,58925.54,3702.42794193
2021-03-18T00:00:00.000Z,58925.54,59576.18,58589.23,58715.01,2897.77981439
2021-03-18T04:00:00.000Z,58715,59219.79,58127,58345.66,2041.78212223
2021-03-18T08:00:00.000Z,58345.67,58645.61,57878.63,58145.63,1677.21977007
2021-03-18T12:00:00.000Z,58145.63,59633.76,57518.19,59530.19,4755.36174963
2021-03-18T16:00:00.000Z,59530.19,60100,57169.69,57288.95,7071.67445831
2021-03-18T20:00:00.000Z,57283.45,58154.24,56996.15,57644.95,3015.67482527
2021-03-19T00:00:00.000Z,57644.95,57901.15,56260,57794.26,3824.66520616
2021-03-19T04:00:00.000Z,57794.25,58475.66,57613.97,57804.75,2022.30152245
2021-03-19T08:00:00.000Z,57804.75,58886,57452,58851.4,2299.03780041
2021-03-19T12:00:00.000Z,58854.79,59249,57927.6,59003.22,3299.41956819
2021-03-19T16:00:00.000Z,58995.03,59210,58380.63,58875.85,2410.64015692
2021-03-19T20:00:00.000Z,58875.85,59461.99,57950.7,58039.66,2573.56548887
2021-03-20T00:00:00.000Z,58026.91,58914.96,57827.97,58379.22,1522.31516852
2021-03-20T04:00:00.000Z,58379.22,58630.08,58000,58431.44,705.18975729
2021-03-20T08:00:00.000Z,58431.44,59299,58417.19,59252.07,1053.52875491
2021-03-20T12:00:00.000Z,59252.07,59928,58590.86,59274.08,2892.50408951
2021-03-20T16:00:00.000Z,59274.08,59477.79,58915.12,59276.66,1410.96776272
2021-03-20T20:00:00.000Z,59276.66,59380,58025,58116.7,2140.77570422
2021-03-21T00:00:00.000Z,58126.34,58651.22,57450,57829.01,2767.54906205
2021-03-21T04:00:00.000Z,57829,57829.01,56711.69,57003.53,2249.48194108
2021-03-21T08:00:00.000Z,57000.33,57314.14,55543.89,56273.74,1944.58211216
2021-03-21T12:00:00.000Z,56273.78,57575,55885.01,57227.7,1704.49256976
2021-03-21T16:00:00.000Z,57227.7,57746.9,56855.53,57586.01,1444.79898878
2021-03-21T20:00:00.000Z,57586.01,58158.41,57180.86,57363.32,1730.73410508
2021-03-22T00:00:00.000Z,57377.29,57627.36,56325,57554.94,2202.05639642
2021-03-22T04:00:00.000Z,57561.42,57875.79,57300.72,57559.82,881.31307494
2021-03-22T08:00:00.000Z,57572.41,58421.68,57050,57714.09,1415.3189828
2021-03-22T12:00:00.000Z,57722.74,57756.04,56585,57105.1,3325.57836433
2021-03-22T16:00:00.000Z,57107.89,57225.53,55555,55565.68,4052.02224159
2021-03-22T20:00:00.000Z,55564,56011.31,53739.5,54110.07,7635.85878993
2021-03-23T00:00:00.000Z,54111.49,55396.95,53812,54702.55,3152.36058474
2021-03-23T04:00:00.000Z,54702.55,54792.84,53000,54168.72,3894.95830901
2021-03-23T08:00:00.000Z,54176.7,54817.29,53827.63,54249.26,1636.7100972
2021-03-23T12:00:00.000Z,54249.26,55478.42,54231.09,55172.88,4146.57845999
2021-03-23T16:00:00.000Z,55182.4,55858,54816.47,55030.53,3950.20131024
2021-03-23T20:00:00.000Z,55019.6,55093.66,54179.98,54345.54,2440.94797882
2021-03-24T00:00:00.000Z,54333.27,54738,53527,54341.41,2627.86370378
2021-03-24T04:00:00.000Z,54339.23,55591.02,53733,55456.66,2382.58754327
2021-03-24T08:00:00.000Z,55456.53,56666.67,55452.32,56588.58,3242.34469922
2021-03-24T12:00:00.000Z,56581.68,57209.97,56002.44,56261.37,3893.95329845
2021-03-24T16:00:00.000Z,56261.37,56386.22,54600,54681.18,3752.58717296
2021-03-24T20:00:00.000Z,54681.18,54681.18,51673.82,52276.16,7875.87720855
2021-03-25T00:00:00.000Z,52259.69,52777,51500,52109.27,5187.3552043
2021-03-25T04:00:00.000Z,52109.27,53238,51888.05,52246.91,2407.3366814
2021-03-25T08:00:00.000Z,52246.91,53144.43,52066.62,52136.31,2682.77371233
2021-03-25T12:00:00.000Z,52140.48,52311,50305,50983.82,11545.64210746
2021-03-25T16:00:00.000Z,50996.69,52532.41,50548.22,52209.05,4803.59830874
2021-03-25T20:00:00.000Z,52209.05,52757.15,51235.25,51325.01,3015.33814165
2021-03-26T00:00:00.000Z,51320.76,52728.28,51250,52428.82,2171.47001781
2021-03-26T04:00:00.000Z,52428.61,53701.3,52200,53651.25,2691.37131655
2021-03-26T08:00:00.000Z,53651.25,53983.75,52584.01,52713.87,2727.13210409
2021-03-26T12:00:00.000Z,52728.13,53575,52534.11,53326.52,3428.65273986
2021-03-26T16:00:00.000Z,53327.28,54096.27,52910,53839.13,3729.665819
2021-03-26T20:00:00.000Z,53846.76,55125.13,53844.59,55072.44,3094.71538474
2021-03-27T00:00:00.000Z,55080.9,55658.94,54534.51,54795.76,2300.20535729
2021-03-27T04:00:00.000Z,54802.65,55380,54515.34,54971.06,1432.90092497
2021-03-27T08:00:00.000Z,54964.55,55152.81,54329.92,54458.9,1162.33862771
2021-03-27T12:00:00.000Z,54458.65,55080.9,53966,54980.99,1940.64267548
2021-03-27T16:00:00.000Z,54980.98,56300,54971.33,55802.75,2671.81480704
2021-03-27T20:00:00.000Z,55802.75,56640,55719.45,55856.53,1825.43110274
2021-03-28T00:00:00.000Z,55856.54,56225.95,55573.49,56069.64,1822.31344106
2021-03-28T04:00:00.000Z,56062.42,56500,55845.83,56225.18,1109.00301424
2021-03-28T08:00:00.000Z,56225.18,56587.08,55715.61,55792.17,990.70420807
2021-03-28T12:00:00.000Z,55788.36,56387.05,55275.06,56357.42,1666.07662996
2021-03-28T16:00:00.000Z,56357.43,56479.87,54701,55224.61,1925.39344165
2021-03-28T20:00:00.000Z,55224.61,55876.81,54777.77,55778.82,1722.31228849
2021-03-29T00:00:00.000Z,55781.22,55908.93,54962.19,55355.61,1572.19378966
2021-03-29T04:00:00.000Z,55355.61,56160,54900,55913.47,1563.87566463
2021-03-29T08:00:00.000Z,55913.46,58325.85,55908.54,57886.15,3906.11362907
2021-03-29T12:00:00.000Z,57888.76,58400,57296.25,57721.01,4008.99091213
2021-03-29T16:00:00.000Z,57734.69,58292.2,57178.12,57681.82,4058.85725857
2021-03-29T20:00:00.000Z,57681.83,57910.83,57056.8,57613.48,2442.33759695
2021-03-30T00:00:00.000Z,57613.76,57729.86,57000,57107.5,2881.07516706
2021-03-30T04:00:00.000Z,57106.97,58256.42,57022.02,58119.87,1911.25370912
2021-03-30T08:00:00.000Z,58116.43,59300,57734.18,59271.43,2951.68859147
2021-03-30T12:00:00.000Z,59271.43,59397.48,58463.51,58514.7,3206.21149428
2021-03-30T16:00:00.000Z,58514.7,59114.03,58460,59098.99,2444.68143764
2021-03-30T20:00:00.000Z,59099,59100,58420.61,58786.46,1710.16629069
2021-03-31T00:00:00.000Z,58786.46,59093,58426.03,58635.38,1988.00324096
2021-03-31T04:00:00.000Z,58635.38,59800,57501,58177.1,2838.24225209
2021-03-31T08:00:00.000Z,58184.04,58280.73,56873.8,58006.71,2666.73752525
2021-03-31T12:00:00.000Z,58006.71,59472,57674.49,59289.49,3288.74067919
2021-03-31T16:00:00.000Z,59302.73,59664.55,58380.79,58601.27,4150.73287754
2021-03-31T20:00:00.000Z,58601.28,59306.5,58347.44,58800,2444.17015311
2021-04-01T00:00:00.000Z,58800.01,59333.16,58756.07,59138.55,1240.06420466
2021-04-01T04:00:00.000Z,59138.56,59250,58539.34,58856.15,1316.22707296
2021-04-01T08:00:00.000Z,58856.15,59474.94,58139.94,58593.82,1568.6072549
2021-04-01T12:00:00.000Z,58593.83,59284.05,58412.49,58975.02,2444.93947763
2021-04-01T16:00:00.000Z,58975.02,59136.26,57930,58908.22,3379.15273262
2021-04-01T20:00:00.000Z,58915.87,59015.34,58560.65,58726.48,1147.3393063
2021-04-02T00:00:00.000Z,58726.47,60055.02,58441.88,59821.69,3448.86778904
2021-04-02T04:00:00.000Z,59821.69,59948.5,59320.58,59434.9,1452.93466103
2021-04-02T08:00:00.000Z,59431.91,59690.09,59245.16,59566.14,917.12470013
2021-04-02T12:00:00.000Z,59566.14,59618.02,58900,59482.03,2457.39934001
2021-04-02T16:00:00.000Z,59482.04,59591.85,58560,58860,1523.01823719
2021-04-02T20:00:00.000Z,58860,59200,58458.68,58981.04,1167.58545106
2021-04-03T00:00:00.000Z,58981.04,59479,58941.2,59232.54,1114.74237978
2021-04-03T04:00:00.000Z,59232.54,59518.28,59190.86,59299.3,551.85977364
2021-04-03T08:00:00.000Z,59299.29,59752,58750,59269.49,969.85904399
2021-04-03T12:00:00.000Z,59257.53,59450,58802.43,58824.11,754.0161498
2021-04-03T16:00:00.000Z,58824.12,59158.87,57800,58608.79,2127.09100563
2021-04-03T20:00:00.000Z,58608.79,58608.79,56943,57094.34,2887.69565207
2021-04-04T00:00:00.000Z,57094.34,57585.52,56478.53,57545,2378.38131791
2021-04-04T04:00:00.000Z,57545.01,57697.36,57200.98,57645.59,726.89736629
2021-04-04T08:00:00.000Z,57645.59,57784.07,57190.63,57311.58,604.84269977
2021-04-04T12:00:00.000Z,57311.58,58500,57049.69,57942.63,1252.0539775
2021-04-04T16:00:00.000Z,57943.57,58281.48,57690,57972.19,749.83605788
2021-04-04T20:00:00.000Z,57969.07,58312.8,57857.71,58215.94,589.42045948
2021-04-05T00:00:00.000Z,58216.73,58424,57355,57491.12,1149.92812607
2021-04-05T04:00:00.000Z,57491.13,57618.29,56831.38,57268,1228.2350714
2021-04-05T08:00:00.000Z,57267.99,57750,56817.64,57750,867.43396457
2021-04-05T12:00:00.000Z,57750,59251.76,57750,59037.96,2508.05319457
2021-04-05T16:00:00.000Z,59029.5,59250,58615.04,59030.57,2142.22602251
2021-04-05T20:00:00.000Z,59030.56,59133.85,58500,59123.02,1308.98686029
2021-04-06T00:00:00.000Z,59134.07,59475,58000,58611.25,2133.52975374
2021-04-06T04:00:00.000Z,58611.25,58999,58353.94,58577.6,733.34044404
2021-04-06T08:00:00.000Z,58577.6,58955.35,58229.12,58529.46,1141.83131775
2021-04-06T12:00:00.000Z,58529.46,58999.99,57333.33,57837.23,3483.82541915
2021-04-06T16:00:00.000Z,57837.23,58293.78,57740.55,58261.86,1743.0591335
2021-04-06T20:00:00.000Z,58261.86,58329.64,57642.03,58019.98,1118.74407785
2021-04-07T00:00:00.000Z,58021.67,58207.57,57239.35,57917.08,1850.57902088
2021-04-07T04:00:00.000Z,57917.09,58630,57275,57852.95,1629.68769745
2021-04-07T08:00:00.000Z,57852.94,57932.13,55677,56303.41,4267.45588728
2021-04-07T12:00:00.000Z,56297.82,56958,55609,56469.47,4003.00863455
2021-04-07T16:00:00.000Z,56469.47,56790,55400,56113.5,3986.7065125
2021-04-07T20:00:00.000Z,56113.51,56553.38,55688.98,55955.75,2049.85669818
2021-04-08T00:00:00.000Z,55962.67,56688,55700,56537.3,1166.07698572
2021-04-08T04:00:00.000Z,56537.3,57300,56522.65,57012.01,1011.64313313
2021-04-08T08:00:00.000Z,57013.24,57245.37,56355,56438.82,756.58801424
2021-04-08T12:00:00.000Z,56438.82,57900,56346.89,57760.91,2180.06224081
2021-04-08T16:00:00.000Z,57760.91,58152,57558.67,57734.05,1849.21466927
2021-04-08T20:00:00.000Z,57734.05,58083.41,57446.77,58083.1,1110.01210276
2021-04-09T00:00:00.000Z,58083.1,58395,57850,58011.65,1132.95360711
2021-04-09T04:00:00.000Z,58011.65,58300,57670.51,58056.63,869.57330296
2021-04-09T08:00:00.000Z,58062.19,58869.69,57681.7,58512.09,1105.2690235
2021-04-09T12:00:00.000Z,58512.1,58770.57,58016.02,58206.29,2148.83474592
2021-04-09T16:00:00.000Z,58206.29,58498.26,57850.01,58373.11,1452.26180247
2021-04-09T20:00:00.000Z,58373.12,58590.64,57844.99,58092.68,1385.85381456
2021-04-10T00:00:00.000Z,58092.68,59160.86,57875.41,59160.86,1676.22472631
2021-04-10T04:00:00.000Z,59162.98,61218.97,59162.97,60447.18,4674.60195757
2021-04-10T08:00:00.000Z,60447.18,60950,60400.4,60503.71,908.21132731
2021-04-10T12:00:00.000Z,60503.7,60753.34,59855,60215.54,1717.38524832
2021-04-10T16:00:00.000Z,60220.22,60498,59518,59533.01,1629.12651797
2021-04-10T20:00:00.000Z,59533.01,59844.02,58370,59778.6,2212.26128986
2021-04-11T00:00:00.000Z,59778.59,60658.89,59614.93,60241.77,1831.97691914
2021-04-11T04:00:00.000Z,60244.75,60300.92,59317.23,59633.82,1201.30704603
2021-04-11T08:00:00.000Z,59633.82,60082.22,59407.87,59672.23,1008.35481747
2021-04-11T12:00:00.000Z,59672.23,59777.6,59177.06,59616.18,890.03157213
2021-04-11T16:00:00.000Z,59616.18,60157,59389.9,59670.18,1119.87939538
2021-04-11T20:00:00.000Z,59670.18,60072,59405,59985.26,1227.4154165
2021-04-12T00:00:00.000Z,59983.66,60430,59542.31,60340.63,1667.0974031
2021-04-12T04:00:00.000Z,60340.63,61199,60000,60667.15,1698.89461541
2021-04-12T08:00:00.000Z,60666.61,60828.55,59369,60231.71,1720.65356492
2021-04-12T12:00:00.000Z,60231.71,60574.47,59625.01,59991.82,2426.57625357
2021-04-12T16:00:00.000Z,59991.81,60160,59655.4,60020.73,2348.74901154
2021-04-12T20:00:00.000Z,60020.73,60196.49,59750,59839.82,1605.75668145
2021-04-13T00:00:00.000Z,59836.88,61055,59799.01,60350,3332.1394388
2021-04-13T04:00:00.000Z,60350,61344.99,60282.61,61043.27,1619.92542189
2021-04-13T08:00:00.000Z,61044.75,63199.99,61038.32,62955.46,3851.51995607
2021-04-13T12:00:00.000Z,62955.81,63699.99,62541.02,63400.01,3682.32074699
2021-04-13T16:00:00.000Z,63412.31,63774.39,62563,63045.79,3775.29971499
2021-04-13T20:00:00.000Z,63034.05,63666.82,62863.5,63588.22,1636.56075214
2021-04-14T00:00:00.000Z,63588.22,63885.49,63110.81,63783.36,2225.41332448
2021-04-14T04:00:00.000Z,63783.37,64899,63666,64360.26,2644.38094049
2021-04-14T08:00:00.000Z,64360.26,64850,63102.57,64583.11,3143.79495813
2021-04-14T12:00:00.000Z,64583.11,64707.33,62354.57,63047.68,5349.99149465
2021-04-14T16:00:00.000Z,63047.69,63777,61277.91,62135.27,6510.57713336
2021-04-14T20:00:00.000Z,62143.08,63051.64,61849.53,62971.8,2696.68328333
2021-04-15T00:00:00.000Z,62971.8,63388.88,62327.38,63065.99,1811.96156275
2021-04-15T04:00:00.000Z,63065.99,63484.77,62708.06,62879.03,1430.69542948
2021-04-15T08:00:00.000Z,62879.02,63138.75,62036.73,62353.54,1075.33134298
2021-04-15T12:00:00.000Z,62352.52,63148.05,62352.09,62767,1690.70199443
2021-04-15T16:00:00.000Z,62767,63652.35,62364.51,63466.92,2695.22455173
